Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A3B6CD38_WHEAT	A0A3B6CD38_WHEAT	97	AvrRpt-cleavage	-	37	3.3e-18	76.1	0.7	1	1	4.8e-23	5.0e-18	75.5270004272461	0.69	2	37	9	44	8	44	0.97	AvrRpt-cleavage domain-containing protein		0
A0A3B6DKM8_WHEAT	A0A3B6DKM8_WHEAT	97	AvrRpt-cleavage	-	37	3.3e-18	76.1	0.7	1	1	4.8e-23	5.0e-18	75.5270004272461	0.69	2	37	9	44	8	44	0.97	AvrRpt-cleavage domain-containing protein		0
A0A453CZH7_AEGTS	A0A453CZH7_AEGTS	97	AvrRpt-cleavage	-	37	3.3e-18	76.1	0.7	1	1	4.8e-23	5.0e-18	75.5270004272461	0.69	2	37	9	44	8	44	0.97	AvrRpt-cleavage domain-containing protein		0
A0A446LGL1_TRITD	A0A446LGL1_TRITD	103	AvrRpt-cleavage	-	37	4.4e-18	75.7	0.7	1	1	4.2e-23	4.4e-18	75.7248916625977	0.66	2	37	16	51	15	51	0.97	AvrRpt-cleavage domain-containing protein		0
A0A3B6B525_WHEAT	A0A3B6B525_WHEAT	104	AvrRpt-cleavage	-	37	4.5e-18	75.7	0.7	1	1	4.3e-23	4.5e-18	75.6966094970703	0.66	2	37	16	51	15	51	0.97	AvrRpt-cleavage domain-containing protein		0
A0A0D3GFF5_9ORYZ	A0A0D3GFF5_9ORYZ	1096	AvrRpt-cleavage	-	37	5.4e-18	75.4	0.7	1	1	9.4e-23	9.8e-18	74.5959854125977	0.74	2	37	27	62	26	62	0.96	Uncharacterized protein		0
A0A1E5W2E3_9POAL	A0A1E5W2E3_9POAL	272	AvrRpt-cleavage	-	37	5.8e-18	75.3	2.2	1	2	0.00069	72	14.2224359512329	0.06	7	35	58	83	55	84	0.88	AvrRpt-cleavage domain-containing protein		0
A0A1E5W2E3_9POAL	A0A1E5W2E3_9POAL	272	AvrRpt-cleavage	-	37	5.8e-18	75.3	2.2	2	2	3.4e-18	3.5e-13	60.0144004821777	0.41	1	32	226	257	226	258	0.96	AvrRpt-cleavage domain-containing protein		0
A0A3L6Q7J2_PANMI	A0A3L6Q7J2_PANMI	91	AvrRpt-cleavage	-	37	6.9e-18	75.1	0.8	1	1	9.3e-23	9.7e-18	74.6179962158203	0.85	4	37	8	41	5	41	0.96	AvrRpt-cleavage domain-containing protein		0
A0A5J9UYF3_9POAL	A0A5J9UYF3_9POAL	91	AvrRpt-cleavage	-	37	6.9e-18	75.1	0.7	1	1	1.1e-22	1.2e-17	74.356803894043	0.69	2	37	7	42	6	42	0.96	AvrRpt-cleavage domain-containing protein		0
A0A2T7D043_9POAL	A0A2T7D043_9POAL	91	AvrRpt-cleavage	-	37	7.3e-18	75.0	0.9	1	1	9.7e-23	1.0e-17	74.547119140625	0.95	4	37	8	41	5	41	0.96	AvrRpt-cleavage domain-containing protein		0
A0A1E5UP11_9POAL	A0A1E5UP11_9POAL	177	AvrRpt-cleavage	-	37	7.4e-18	75.0	0.1	1	2	3.1e-05	3.2	18.5513381958008	0.07	6	33	17	42	12	45	0.84	AvrRpt-cleavage domain-containing protein		0
A0A1E5UP11_9POAL	A0A1E5UP11_9POAL	177	AvrRpt-cleavage	-	37	7.4e-18	75.0	0.1	2	2	2.3e-16	2.4e-11	54.1466979980469	0.01	6	37	99	131	95	131	0.96	AvrRpt-cleavage domain-containing protein		0
A0A4U6TIB3_SETVI	A0A4U6TIB3_SETVI	161	AvrRpt-cleavage	-	37	8.7e-18	74.8	0.1	1	2	1.5e-05	1.5	19.5725860595703	0.04	6	33	7	32	3	35	0.85	AvrRpt-cleavage domain-containing protein		0
A0A4U6TIB3_SETVI	A0A4U6TIB3_SETVI	161	AvrRpt-cleavage	-	37	8.7e-18	74.8	0.1	2	2	5.5e-16	5.8e-11	52.9342575073242	0.01	6	36	91	122	87	123	0.95	AvrRpt-cleavage domain-containing protein		0
K3YDT2_SETIT	K3YDT2_SETIT	93	AvrRpt-cleavage	-	37	9.3e-18	74.7	0.5	1	1	1.5e-22	1.5e-17	73.9704284667969	0.55	2	37	6	41	5	41	0.97	AvrRpt-cleavage domain-containing protein		0
J3LX52_ORYBR	J3LX52_ORYBR	223	AvrRpt-cleavage	-	37	9.5e-18	74.6	5.0	1	2	0.0029	310	12.213809967041	0.38	5	36	4	32	2	33	0.89	AvrRpt-cleavage domain-containing protein		0
J3LX52_ORYBR	J3LX52_ORYBR	223	AvrRpt-cleavage	-	37	9.5e-18	74.6	5.0	2	2	1.8e-19	1.9e-14	64.1147232055664	0.49	1	37	160	196	160	196	0.95	AvrRpt-cleavage domain-containing protein		0
A0A4U6TU91_SETVI	A0A4U6TU91_SETVI	93	AvrRpt-cleavage	-	37	1.1e-17	74.5	0.4	1	1	1.7e-22	1.7e-17	73.8150100708008	0.38	3	37	7	41	5	41	0.97	AvrRpt-cleavage domain-containing protein		0
A0A453CZ68_AEGTS	A0A453CZ68_AEGTS	168	AvrRpt-cleavage	-	37	1.1e-17	74.4	0.7	1	1	1.1e-22	1.1e-17	74.4392623901367	0.66	2	37	80	115	79	115	0.97	AvrRpt-cleavage domain-containing protein		0
A0A3B6NMH0_WHEAT	A0A3B6NMH0_WHEAT	349	AvrRpt-cleavage	-	37	1.6e-17	73.9	3.4	1	2	5.2e-10	5.4e-05	33.8344459533691	0.21	3	36	55	84	53	85	0.90	Uncharacterized protein		0
A0A3B6NMH0_WHEAT	A0A3B6NMH0_WHEAT	349	AvrRpt-cleavage	-	37	1.6e-17	73.9	3.4	2	2	5.8e-12	6.1e-07	40.0659332275391	0.31	5	33	266	295	262	298	0.91	Uncharacterized protein		0
A0A0E0JWL2_ORYPU	A0A0E0JWL2_ORYPU	371	AvrRpt-cleavage	-	37	1.6e-17	73.9	3.5	1	2	3.3e-10	3.5e-05	34.4486770629883	0.30	3	36	80	109	79	110	0.90	Uncharacterized protein		0
A0A0E0JWL2_ORYPU	A0A0E0JWL2_ORYPU	371	AvrRpt-cleavage	-	37	1.6e-17	73.9	3.5	2	2	9.0e-12	9.4e-07	39.4550170898438	0.22	3	33	286	317	284	320	0.90	Uncharacterized protein		0
A0A3B6RN59_WHEAT	A0A3B6RN59_WHEAT	286	AvrRpt-cleavage	-	37	1.9e-17	73.7	4.0	1	2	5.3e-09	0.00055	30.6050643920898	1.07	6	35	30	55	27	57	0.89	Uncharacterized protein		0
A0A3B6RN59_WHEAT	A0A3B6RN59_WHEAT	286	AvrRpt-cleavage	-	37	1.9e-17	73.7	4.0	2	2	6.4e-13	6.7e-08	43.134895324707	0.07	2	36	207	240	206	241	0.91	Uncharacterized protein		0
A0A0E0NAZ2_ORYRU	A0A0E0NAZ2_ORYRU	380	AvrRpt-cleavage	-	37	2.0e-17	73.6	3.5	1	2	3.4e-10	3.6e-05	34.4057579040527	0.30	3	36	78	107	77	108	0.90	Uncharacterized protein		0
A0A0E0NAZ2_ORYRU	A0A0E0NAZ2_ORYRU	380	AvrRpt-cleavage	-	37	2.0e-17	73.6	3.5	2	2	9.3e-12	9.7e-07	39.4112892150879	0.22	3	33	286	317	284	320	0.90	Uncharacterized protein		0
A0A0E0CH11_9ORYZ	A0A0E0CH11_9ORYZ	256	AvrRpt-cleavage	-	37	2.0e-17	73.6	5.6	1	2	2.8e-10	2.9e-05	34.685661315918	1.09	3	36	7	36	5	37	0.89	Uncharacterized protein		0
A0A0E0CH11_9ORYZ	A0A0E0CH11_9ORYZ	256	AvrRpt-cleavage	-	37	2.0e-17	73.6	5.6	2	2	5.4e-12	5.6e-07	40.1673202514648	0.23	3	33	211	242	209	245	0.90	Uncharacterized protein		0
A0A0E0KPL9_ORYPU	A0A0E0KPL9_ORYPU	223	AvrRpt-cleavage	-	37	2.1e-17	73.6	5.4	1	2	0.00053	56	14.5892772674561	0.50	7	37	6	33	2	33	0.92	AvrRpt-cleavage domain-containing protein		0
A0A0E0KPL9_ORYPU	A0A0E0KPL9_ORYPU	223	AvrRpt-cleavage	-	37	2.1e-17	73.6	5.4	2	2	1.5e-18	1.6e-13	61.1489028930664	0.47	1	37	160	196	160	196	0.95	AvrRpt-cleavage domain-containing protein		0
A0A287SZD3_HORVV	A0A287SZD3_HORVV	210	AvrRpt-cleavage	-	37	2.3e-17	73.4	1.3	1	1	5.2e-22	5.5e-17	72.2105484008789	1.31	1	37	140	176	140	176	0.98	AvrRpt-cleavage domain-containing protein		0
A0A287SZG7_HORVV	A0A287SZG7_HORVV	211	AvrRpt-cleavage	-	37	2.4e-17	73.4	1.3	1	1	5.3e-22	5.5e-17	72.2001571655273	1.31	1	37	140	176	140	176	0.98	AvrRpt-cleavage domain-containing protein		0
A0A0E0KPL8_ORYPU	A0A0E0KPL8_ORYPU	235	AvrRpt-cleavage	-	37	2.4e-17	73.3	5.4	1	2	0.00057	60	14.4851112365723	0.50	7	37	6	33	2	33	0.92	AvrRpt-cleavage domain-containing protein		0
A0A0E0KPL8_ORYPU	A0A0E0KPL8_ORYPU	235	AvrRpt-cleavage	-	37	2.4e-17	73.3	5.4	2	2	1.6e-18	1.7e-13	61.0378608703613	0.47	1	37	172	208	172	208	0.95	AvrRpt-cleavage domain-containing protein		0
A0A453MI20_AEGTS	A0A453MI20_AEGTS	209	AvrRpt-cleavage	-	37	2.7e-17	73.2	1.3	1	1	5.2e-22	5.4e-17	72.2210235595703	1.31	1	37	139	175	139	175	0.98	AvrRpt-cleavage domain-containing protein		0
A0A453MI29_AEGTS	A0A453MI29_AEGTS	209	AvrRpt-cleavage	-	37	2.7e-17	73.2	1.3	1	1	5.2e-22	5.4e-17	72.2210235595703	1.31	1	37	139	175	139	175	0.98	AvrRpt-cleavage domain-containing protein		0
A0A0D9VD57_9ORYZ	A0A0D9VD57_9ORYZ	315	AvrRpt-cleavage	-	37	2.9e-17	73.1	5.4	1	2	1.1e-10	1.1e-05	36.0252876281738	1.34	2	37	15	46	14	46	0.91	Uncharacterized protein		0
A0A0D9VD57_9ORYZ	A0A0D9VD57_9ORYZ	315	AvrRpt-cleavage	-	37	2.9e-17	73.1	5.4	2	2	2.1e-11	2.2e-06	38.2933654785156	0.14	5	33	221	250	218	253	0.91	Uncharacterized protein		0
A0A0D9ZJS7_9ORYZ	A0A0D9ZJS7_9ORYZ	220	AvrRpt-cleavage	-	37	3.0e-17	73.0	6.2	1	2	0.00063	66	14.3459482192993	0.77	7	37	6	33	2	33	0.91	AvrRpt-cleavage domain-containing protein		0
A0A0D9ZJS7_9ORYZ	A0A0D9ZJS7_9ORYZ	220	AvrRpt-cleavage	-	37	3.0e-17	73.0	6.2	2	2	1.5e-18	1.5e-13	61.1778945922852	0.47	1	37	161	197	161	197	0.95	AvrRpt-cleavage domain-containing protein		0
Q6YUV0_ORYSJ	Q6YUV0_ORYSJ	292	AvrRpt-cleavage	-	37	3.4e-17	72.9	5.6	1	2	3.5e-10	3.7e-05	34.3639450073242	1.05	3	36	4	33	2	34	0.90	Os02g0189400 protein		0
Q6YUV0_ORYSJ	Q6YUV0_ORYSJ	292	AvrRpt-cleavage	-	37	3.4e-17	72.9	5.6	2	2	6.5e-12	6.8e-07	39.9071998596191	0.23	3	33	208	239	206	242	0.90	Os02g0189400 protein		0
A0A1E5UJP1_9POAL	A0A1E5UJP1_9POAL	72	AvrRpt-cleavage	-	37	3.6e-17	72.8	0.5	1	1	4.7e-22	4.9e-17	72.3681488037109	0.53	7	37	1	31	1	31	0.97	AvrRpt-cleavage domain-containing protein (Fragment)		0
A0A3L6PUI6_PANMI	A0A3L6PUI6_PANMI	91	AvrRpt-cleavage	-	37	3.7e-17	72.7	0.8	1	1	5.0e-22	5.2e-17	72.2691192626953	0.75	4	37	8	41	5	41	0.96	AvrRpt-cleavage domain-containing protein		0
A0A0D9YNI1_9ORYZ	A0A0D9YNI1_9ORYZ	314	AvrRpt-cleavage	-	37	3.8e-17	72.7	5.3	1	2	3.3e-10	3.4e-05	34.4531135559082	0.93	3	36	12	41	10	42	0.89	Uncharacterized protein		0
A0A0D9YNI1_9ORYZ	A0A0D9YNI1_9ORYZ	314	AvrRpt-cleavage	-	37	3.8e-17	72.7	5.3	2	2	7.2e-12	7.5e-07	39.7672500610352	0.23	3	33	220	251	218	254	0.90	Uncharacterized protein		0
A0A446W9H9_TRITD	A0A446W9H9_TRITD	257	AvrRpt-cleavage	-	37	3.9e-17	72.7	8.2	1	2	5.4e-10	5.6e-05	33.7812957763672	0.84	3	36	4	33	2	34	0.90	Uncharacterized protein		0
A0A446W9H9_TRITD	A0A446W9H9_TRITD	257	AvrRpt-cleavage	-	37	3.9e-17	72.7	8.2	2	2	3.8e-12	4.0e-07	40.6541709899902	0.31	5	33	174	203	170	206	0.91	Uncharacterized protein		0
A0A446VBA3_TRITD	A0A446VBA3_TRITD	278	AvrRpt-cleavage	-	37	4.0e-17	72.7	5.6	1	2	6.0e-10	6.3e-05	33.6251411437988	0.85	3	36	4	33	2	34	0.90	Uncharacterized protein		0
A0A446VBA3_TRITD	A0A446VBA3_TRITD	278	AvrRpt-cleavage	-	37	4.0e-17	72.7	5.6	2	2	4.3e-12	4.4e-07	40.4989624023438	0.31	5	33	195	224	191	227	0.91	Uncharacterized protein		0
A0A3B6NNV5_WHEAT	A0A3B6NNV5_WHEAT	278	AvrRpt-cleavage	-	37	4.0e-17	72.7	5.6	1	2	6.0e-10	6.3e-05	33.6251411437988	0.85	3	36	4	33	2	34	0.90	Uncharacterized protein		0
A0A3B6NNV5_WHEAT	A0A3B6NNV5_WHEAT	278	AvrRpt-cleavage	-	37	4.0e-17	72.7	5.6	2	2	4.3e-12	4.4e-07	40.4989624023438	0.31	5	33	195	224	191	227	0.91	Uncharacterized protein		0
A0A0E0K4P2_ORYPU	A0A0E0K4P2_ORYPU	90	AvrRpt-cleavage	-	37	4.4e-17	72.5	0.7	1	1	9.1e-22	9.5e-17	71.4375762939453	0.66	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A6G1D831_9ORYZ	A0A6G1D831_9ORYZ	85	AvrRpt-cleavage	-	37	4.9e-17	72.4	0.6	1	1	7.9e-22	8.2e-17	71.6403427124023	0.59	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A0E0CQW5_9ORYZ	A0A0E0CQW5_9ORYZ	90	AvrRpt-cleavage	-	37	4.9e-17	72.4	0.7	1	1	9.1e-22	9.5e-17	71.4375762939453	0.66	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A0D9YXM7_9ORYZ	A0A0D9YXM7_9ORYZ	90	AvrRpt-cleavage	-	37	4.9e-17	72.4	0.7	1	1	9.1e-22	9.5e-17	71.4375762939453	0.66	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A0E0GCI6_ORYNI	A0A0E0GCI6_ORYNI	90	AvrRpt-cleavage	-	37	4.9e-17	72.4	0.7	1	1	9.1e-22	9.5e-17	71.4375762939453	0.66	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A0E0NKC9_ORYRU	A0A0E0NKC9_ORYRU	90	AvrRpt-cleavage	-	37	4.9e-17	72.4	0.7	1	1	9.1e-22	9.5e-17	71.4375762939453	0.66	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A0D3F9X5_9ORYZ	A0A0D3F9X5_9ORYZ	90	AvrRpt-cleavage	-	37	4.9e-17	72.4	0.7	1	1	9.1e-22	9.5e-17	71.4375762939453	0.66	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A446VB98_TRITD	A0A446VB98_TRITD	298	AvrRpt-cleavage	-	37	5.0e-17	72.3	5.7	1	2	6.7e-10	7.0e-05	33.4662475585938	0.88	3	36	4	33	2	34	0.90	Uncharacterized protein		0
A0A446VB98_TRITD	A0A446VB98_TRITD	298	AvrRpt-cleavage	-	37	5.0e-17	72.3	5.7	2	2	4.7e-12	4.9e-07	40.3640632629395	0.31	5	33	215	244	211	247	0.91	Uncharacterized protein		0
A0A0D9VKG2_9ORYZ	A0A0D9VKG2_9ORYZ	86	AvrRpt-cleavage	-	37	5.0e-17	72.3	0.7	1	1	7.9e-22	8.3e-17	71.6388778686523	0.66	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A446W9F1_TRITD	A0A446W9F1_TRITD	277	AvrRpt-cleavage	-	37	5.1e-17	72.3	8.2	1	2	5.9e-10	6.2e-05	33.6352615356445	0.85	3	36	4	33	2	34	0.90	Uncharacterized protein		0
A0A446W9F1_TRITD	A0A446W9F1_TRITD	277	AvrRpt-cleavage	-	37	5.1e-17	72.3	8.2	2	2	4.2e-12	4.4e-07	40.5060234069824	0.31	5	33	194	223	190	226	0.91	Uncharacterized protein		0
B8AHQ3_ORYSI	B8AHQ3_ORYSI	80	AvrRpt-cleavage	-	37	5.1e-17	72.3	0.7	1	1	7.0e-22	7.3e-17	71.8164978027344	0.66	2	37	14	49	13	49	0.96	AvrRpt-cleavage domain-containing protein		0
J3LGM4_ORYBR	J3LGM4_ORYBR	85	AvrRpt-cleavage	-	37	5.2e-17	72.3	0.6	1	1	7.9e-22	8.2e-17	71.6403427124023	0.59	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A0E0JWL3_ORYPU	A0A0E0JWL3_ORYPU	327	AvrRpt-cleavage	-	37	5.3e-17	72.3	5.6	1	2	4.8e-10	5.0e-05	33.929817199707	1.05	3	36	36	65	35	66	0.90	Uncharacterized protein		0
A0A0E0JWL3_ORYPU	A0A0E0JWL3_ORYPU	327	AvrRpt-cleavage	-	37	5.3e-17	72.3	5.6	2	2	7.6e-12	8.0e-07	39.690372467041	0.22	3	33	242	273	240	276	0.90	Uncharacterized protein		0
A0A446WJS2_TRITD	A0A446WJS2_TRITD	79	AvrRpt-cleavage	-	37	5.4e-17	72.2	0.6	1	1	9.2e-22	9.6e-17	71.4304122924805	0.64	2	37	5	40	4	40	0.96	AvrRpt-cleavage domain-containing protein		0
A0A446W986_TRITD	A0A446W986_TRITD	302	AvrRpt-cleavage	-	37	5.6e-17	72.2	8.1	1	2	6.5e-10	6.8e-05	33.5117568969727	0.80	3	36	4	33	2	34	0.90	Uncharacterized protein		0
A0A446W986_TRITD	A0A446W986_TRITD	302	AvrRpt-cleavage	-	37	5.6e-17	72.2	8.1	2	2	4.8e-12	5.0e-07	40.3384437561035	0.31	5	33	214	243	210	246	0.91	Uncharacterized protein		0
B8AJ85_ORYSI	B8AJ85_ORYSI	334	AvrRpt-cleavage	-	37	6.1e-17	72.1	5.5	1	2	4.9e-10	5.1e-05	33.9123992919922	1.03	3	36	35	64	34	65	0.90	Uncharacterized protein		0
B8AJ85_ORYSI	B8AJ85_ORYSI	334	AvrRpt-cleavage	-	37	6.1e-17	72.1	5.5	2	2	7.8e-12	8.2e-07	39.6504135131836	0.22	3	33	240	271	238	274	0.90	Uncharacterized protein		0
A0A287UMD7_HORVV	A0A287UMD7_HORVV	81	AvrRpt-cleavage	-	37	6.2e-17	72.0	0.3	1	1	8.5e-22	8.9e-17	71.5294418334961	0.30	2	37	5	40	4	40	0.96	AvrRpt-cleavage domain-containing protein		0
A0A3B6NQ06_WHEAT	A0A3B6NQ06_WHEAT	333	AvrRpt-cleavage	-	37	6.3e-17	72.0	5.5	1	2	7.6e-10	7.9e-05	33.2956199645996	0.79	3	36	20	49	18	50	0.90	Uncharacterized protein		0
A0A3B6NQ06_WHEAT	A0A3B6NQ06_WHEAT	333	AvrRpt-cleavage	-	37	6.3e-17	72.0	5.5	2	2	5.5e-12	5.7e-07	40.1534385681152	0.31	5	33	231	260	227	263	0.91	Uncharacterized protein		0
A0A287U592_HORVV	A0A287U592_HORVV	81	AvrRpt-cleavage	-	37	6.3e-17	72.0	0.3	1	1	8.5e-22	8.9e-17	71.5294418334961	0.30	2	37	5	40	4	40	0.96	AvrRpt-cleavage domain-containing protein		0
A0A287UMC8_HORVV	A0A287UMC8_HORVV	82	AvrRpt-cleavage	-	37	6.4e-17	72.0	0.3	1	1	8.8e-22	9.2e-17	71.4891128540039	0.30	2	37	6	41	5	41	0.96	AvrRpt-cleavage domain-containing protein		0
A0A287U524_HORVV	A0A287U524_HORVV	82	AvrRpt-cleavage	-	37	6.5e-17	72.0	0.3	1	1	8.8e-22	9.2e-17	71.4891128540039	0.30	2	37	6	41	5	41	0.96	AvrRpt-cleavage domain-containing protein		0
A0A287U5B6_HORVV	A0A287U5B6_HORVV	82	AvrRpt-cleavage	-	37	6.6e-17	72.0	0.3	1	1	8.8e-22	9.2e-17	71.4891128540039	0.30	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A287UMC7_HORVV	A0A287UMC7_HORVV	82	AvrRpt-cleavage	-	37	6.6e-17	72.0	0.3	1	1	8.8e-22	9.2e-17	71.4891128540039	0.30	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A446VM36_TRITD	A0A446VM36_TRITD	87	AvrRpt-cleavage	-	37	6.6e-17	72.0	0.3	1	1	1.0e-21	1.1e-16	71.2982711791992	0.30	2	37	5	40	4	40	0.96	AvrRpt-cleavage domain-containing protein		0
M8AS98_TRIUA	M8AS98_TRIUA	87	AvrRpt-cleavage	-	37	6.6e-17	72.0	0.3	1	1	1.0e-21	1.1e-16	71.2982711791992	0.30	2	37	5	40	4	40	0.96	AvrRpt-cleavage domain-containing protein		0
A0A446W994_TRITD	A0A446W994_TRITD	299	AvrRpt-cleavage	-	37	6.7e-17	71.9	8.2	1	2	6.6e-10	6.9e-05	33.4933967590332	0.86	3	36	6	35	4	36	0.90	Uncharacterized protein		0
A0A446W994_TRITD	A0A446W994_TRITD	299	AvrRpt-cleavage	-	37	6.7e-17	71.9	8.2	2	2	4.7e-12	4.9e-07	40.3576240539551	0.31	5	33	216	245	212	248	0.91	Uncharacterized protein		0
A0A3B6PK32_WHEAT	A0A3B6PK32_WHEAT	297	AvrRpt-cleavage	-	37	6.8e-17	71.9	8.2	1	2	6.7e-10	7.0e-05	33.4726066589355	0.88	3	36	4	33	2	34	0.90	Uncharacterized protein		0
A0A3B6PK32_WHEAT	A0A3B6PK32_WHEAT	297	AvrRpt-cleavage	-	37	6.8e-17	71.9	8.2	2	2	4.7e-12	4.9e-07	40.3705444335938	0.31	5	33	214	243	210	246	0.91	Uncharacterized protein		0
A0A453PGE9_AEGTS	A0A453PGE9_AEGTS	86	AvrRpt-cleavage	-	37	6.8e-17	71.9	0.6	1	1	1.1e-21	1.2e-16	71.1526184082031	0.64	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A3B6NRL9_WHEAT	A0A3B6NRL9_WHEAT	87	AvrRpt-cleavage	-	37	6.9e-17	71.9	0.3	1	1	1.0e-21	1.1e-16	71.2982711791992	0.30	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A453PGF7_AEGTS	A0A453PGF7_AEGTS	87	AvrRpt-cleavage	-	37	7.0e-17	71.9	0.6	1	1	1.2e-21	1.2e-16	71.1157531738281	0.64	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A3B6QKG4_WHEAT	A0A3B6QKG4_WHEAT	87	AvrRpt-cleavage	-	37	7.1e-17	71.9	0.6	1	1	1.2e-21	1.2e-16	71.1157531738281	0.64	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A0E0P840_ORYRU	A0A0E0P840_ORYRU	221	AvrRpt-cleavage	-	37	7.2e-17	71.8	5.7	1	2	0.0018	190	12.8917627334595	0.60	7	37	6	33	2	33	0.89	AvrRpt-cleavage domain-containing protein		0
A0A0E0P840_ORYRU	A0A0E0P840_ORYRU	221	AvrRpt-cleavage	-	37	7.2e-17	71.8	5.7	2	2	1.5e-18	1.5e-13	61.1681709289551	0.47	1	37	161	197	161	197	0.95	AvrRpt-cleavage domain-containing protein		0
A0A287U558_HORVV	A0A287U558_HORVV	86	AvrRpt-cleavage	-	37	7.2e-17	71.8	0.3	1	1	9.8e-22	1.0e-16	71.3350830078125	0.30	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A3B6PPR9_WHEAT	A0A3B6PPR9_WHEAT	88	AvrRpt-cleavage	-	37	7.2e-17	71.8	0.6	1	1	1.2e-21	1.2e-16	71.0795440673828	0.64	2	37	5	40	4	40	0.96	AvrRpt-cleavage domain-containing protein		0
A0A0D3FUY9_9ORYZ	A0A0D3FUY9_9ORYZ	224	AvrRpt-cleavage	-	37	7.5e-17	71.8	5.7	1	2	0.0018	190	12.864673614502	0.60	7	37	6	33	2	33	0.89	AvrRpt-cleavage domain-containing protein		0
A0A0D3FUY9_9ORYZ	A0A0D3FUY9_9ORYZ	224	AvrRpt-cleavage	-	37	7.5e-17	71.8	5.7	2	2	1.5e-18	1.6e-13	61.1393547058105	0.47	1	37	161	197	161	197	0.95	AvrRpt-cleavage domain-containing protein		0
Q0JDT2_ORYSJ	Q0JDT2_ORYSJ	224	AvrRpt-cleavage	-	37	7.5e-17	71.8	5.7	1	2	0.0018	190	12.864673614502	0.60	7	37	6	33	2	33	0.89	Os04g0379600 protein		0
Q0JDT2_ORYSJ	Q0JDT2_ORYSJ	224	AvrRpt-cleavage	-	37	7.5e-17	71.8	5.7	2	2	1.5e-18	1.6e-13	61.1393547058105	0.47	1	37	161	197	161	197	0.95	Os04g0379600 protein		0
A0A287U5M1_HORVV	A0A287U5M1_HORVV	87	AvrRpt-cleavage	-	37	7.5e-17	71.8	0.3	1	1	1.0e-21	1.1e-16	71.2982711791992	0.30	2	37	2	37	1	37	0.96	AvrRpt-cleavage domain-containing protein		0
A0A453PGF0_AEGTS	A0A453PGF0_AEGTS	95	AvrRpt-cleavage	-	37	8.0e-17	71.7	0.6	1	1	1.4e-21	1.5e-16	70.8429718017578	0.64	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A5J9VBS2_9POAL	A0A5J9VBS2_9POAL	360	AvrRpt-cleavage	-	37	8.1e-17	71.7	2.1	1	2	1.3e-09	0.00014	32.5374298095703	0.18	5	35	5	31	2	32	0.89	Uncharacterized protein		0
A0A5J9VBS2_9POAL	A0A5J9VBS2_9POAL	360	AvrRpt-cleavage	-	37	8.1e-17	71.7	2.1	2	2	3.1e-11	3.2e-06	37.7629432678223	0.13	3	35	274	307	272	310	0.90	Uncharacterized protein		0
A0A3B6QFF0_WHEAT	A0A3B6QFF0_WHEAT	317	AvrRpt-cleavage	-	37	8.1e-17	71.7	8.1	1	2	7.0e-10	7.4e-05	33.3992156982422	0.83	3	36	4	33	2	34	0.90	Uncharacterized protein		0
A0A3B6QFF0_WHEAT	A0A3B6QFF0_WHEAT	317	AvrRpt-cleavage	-	37	8.1e-17	71.7	8.1	2	2	5.1e-12	5.3e-07	40.2462844848633	0.31	5	33	234	263	230	266	0.91	Uncharacterized protein		0
A0A446W9D7_TRITD	A0A446W9D7_TRITD	315	AvrRpt-cleavage	-	37	8.4e-17	71.6	8.2	1	2	7.1e-10	7.4e-05	33.3898124694824	0.89	3	36	22	51	20	52	0.90	Uncharacterized protein		0
A0A446W9D7_TRITD	A0A446W9D7_TRITD	315	AvrRpt-cleavage	-	37	8.4e-17	71.6	8.2	2	2	5.1e-12	5.3e-07	40.2582778930664	0.31	5	33	232	261	228	264	0.91	Uncharacterized protein		0
